0.0972427	0.0747978	0.0310927	-0.0031588	-0.0479636	-0.1160277
0.1365822	0.1074627	0.0604133	0.0253935	-0.0212819	-0.0936346
0.1982027	0.1554909	0.1012348	0.0627268	0.0127054	-0.0718772
0.3315911	0.2369334	0.1751489	0.1349214	0.0724949	-0.0163314
0.6440232	0.3062747	0.2346337	0.18844	0.1264271	0.0293023
1.10182	0.4042037	0.3012699	0.2597152	0.2043992	0.0927331
-1.999885	-1.15608	-0.9271311	-0.8216761	-0.7345769	-0.7217082
-1.481282	-1.154932	-1.01313	-0.9463632	-0.8969937	-0.9003051
-1.012172	-0.9720572	-0.9509482	-0.9490085	-0.9518936	-0.9797079
-0.6857483	-0.7057961	-0.6711636	-0.6598344	-0.6642973	-0.7034139
-0.3700891	-0.4280841	-0.4216191	-0.4244207	-0.4384733	-0.4879035
-0.2279675	-0.2754277	-0.2987888	-0.3221983	-0.3510246	-0.4239239
-0.1623904	-0.1961147	-0.2323043	-0.2598497	-0.2995352	-0.3705057
-0.1228224	-0.1547102	-0.1985337	-0.228708	-0.2664073	-0.3378238
-0.0944049	-0.1201324	-0.1645504	-0.1950187	-0.2223987	-0.2846459
-0.0715704	-0.0951887	-0.1329107	-0.1576008	-0.193252	-0.2550094
-0.0515702	-0.0676503	-0.1029811	-0.1301318	-0.1617611	-0.2077625
-0.0331533	-0.048595	-0.0885179	-0.1110609	-0.1378412	-0.1835254
-0.0149425	-0.0230965	-0.0600928	-0.0850893	-0.1089264	-0.1490225
0.0033021	-0.0090182	-0.0444947	-0.0709379	-0.0970172	-0.1274703
0.0227325	0.0125021	-0.020208	-0.0469042	-0.0796003	-0.1149386
0.0440124	0.0322067	-0.0010964	-0.0265653	-0.0593453	-0.098093
0.0687798	0.0584395	0.0273925	-0.0014641	-0.0360011	-0.0735495
0.0992797	0.0845934	0.0539896	0.0219165	-0.0040956	-0.0538788
0.1405514	0.1203434	0.0819904	0.0500627	0.0132805	-0.0312342
0.2066148	0.1623674	0.1210571	0.0899297	0.0477517	-0.0098437
0.3481581	0.2310228	0.1746112	0.1425841	0.0928578	0.0182314
